date,country,category,raw_value,tone,article_count
2025-10-07,Germany,protest,26.1,-2.0,58.4
2025-10-07,Germany,crisis,28.5,-2.9,68.3
2025-10-07,Germany,negativity,26.6,-3.1,57.4
2025-10-08,Germany,protest,27.9,-1.9,70.4
2025-10-08,Germany,crisis,30.6,-2.9,58.1
2025-10-08,Germany,negativity,32.1,-3.3,59.3
2025-10-09,Germany,protest,27.6,-2.4,64.2
2025-10-09,Germany,crisis,31.9,-2.7,72.6
2025-10-09,Germany,negativity,30.9,-2.2,75.7
2025-10-10,Germany,protest,27.8,-2.7,65.7
2025-10-10,Germany,crisis,31.4,-3.5,75.3
2025-10-10,Germany,negativity,28.5,-3.0,60.2
2025-10-11,Germany,protest,24.6,-2.5,67.2
2025-10-11,Germany,crisis,29.7,-3.4,68.4
2025-10-11,Germany,negativity,27.6,-3.2,62.0
2025-10-12,Germany,protest,23.9,-2.4,52.1
2025-10-12,Germany,crisis,28.8,-3.2,56.9
2025-10-12,Germany,negativity,29.3,-2.3,53.7
2025-10-13,Germany,protest,24.5,-1.7,56.1
2025-10-13,Germany,crisis,29.3,-2.7,53.6
2025-10-13,Germany,negativity,29.7,-2.4,59.7
2025-10-14,Germany,protest,27.5,-2.7,53.8
2025-10-14,Germany,crisis,30.4,-2.7,66.6
2025-10-14,Germany,negativity,29.0,-2.4,66.7
2025-10-15,Germany,protest,28.1,-2.0,57.1
2025-10-15,Germany,crisis,33.7,-3.2,71.3
2025-10-15,Germany,negativity,29.3,-2.8,73.7
2025-10-16,Germany,protest,30.0,-2.7,54.1
2025-10-16,Germany,crisis,35.1,-3.5,69.5
2025-10-16,Germany,negativity,32.2,-3.3,67.7
2025-10-17,Germany,protest,28.7,-2.4,59.3
2025-10-17,Germany,crisis,35.4,-3.8,67.5
2025-10-17,Germany,negativity,33.7,-3.2,69.1
2025-10-18,Germany,protest,28.0,-2.2,64.8
2025-10-18,Germany,crisis,32.2,-3.2,65.5
2025-10-18,Germany,negativity,30.1,-2.1,68.3
2025-10-19,Germany,protest,28.1,-2.9,68.8
2025-10-19,Germany,crisis,28.7,-1.9,52.4
2025-10-19,Germany,negativity,30.2,-2.3,67.4
2025-10-20,Germany,protest,30.3,-2.6,61.1
2025-10-20,Germany,crisis,31.8,-2.3,70.7
2025-10-20,Germany,negativity,31.0,-2.4,63.9
2025-10-21,Germany,protest,28.8,-3.2,68.8
2025-10-21,Germany,crisis,34.5,-3.0,77.8
2025-10-21,Germany,negativity,32.0,-3.5,68.1
2025-10-22,Germany,protest,29.9,-3.3,73.5
2025-10-22,Germany,crisis,34.1,-3.0,73.3
2025-10-22,Germany,negativity,32.2,-3.0,68.2
2025-10-23,Germany,protest,33.1,-3.2,76.5
2025-10-23,Germany,crisis,36.1,-2.9,77.9
2025-10-23,Germany,negativity,33.2,-3.4,63.7
2025-10-24,Germany,protest,31.4,-2.6,78.0
2025-10-24,Germany,crisis,33.5,-3.3,64.8
2025-10-24,Germany,negativity,33.7,-3.3,77.3
2025-10-25,Germany,protest,29.4,-3.2,71.2
2025-10-25,Germany,crisis,32.1,-2.7,77.9
2025-10-25,Germany,negativity,30.9,-3.1,67.6
2025-10-26,Germany,protest,31.0,-3.0,64.0
2025-10-26,Germany,crisis,31.3,-3.1,58.1
2025-10-26,Germany,negativity,28.7,-2.0,64.2
2025-10-27,Germany,protest,31.5,-3.2,74.1
2025-10-27,Germany,crisis,33.5,-3.7,66.2
2025-10-27,Germany,negativity,34.1,-3.4,72.1
2025-10-28,Germany,protest,30.7,-2.4,66.4
2025-10-28,Germany,crisis,33.1,-3.7,70.5
2025-10-28,Germany,negativity,31.5,-2.6,69.9
2025-10-29,Germany,protest,31.2,-2.8,66.8
2025-10-29,Germany,crisis,35.2,-2.8,69.9
2025-10-29,Germany,negativity,36.4,-2.9,66.8
2025-10-30,Germany,protest,33.9,-3.2,64.3
2025-10-30,Germany,crisis,40.2,-4.0,79.5
2025-10-30,Germany,negativity,35.3,-2.8,64.9
2025-10-31,Germany,protest,32.6,-3.5,70.5
2025-10-31,Germany,crisis,36.9,-3.8,83.2
2025-10-31,Germany,negativity,37.5,-3.9,85.0
2025-11-01,Germany,protest,30.9,-2.1,67.7
2025-11-01,Germany,crisis,37.4,-2.7,84.9
2025-11-01,Germany,negativity,33.6,-2.8,70.9
2025-11-02,Germany,protest,32.2,-3.3,61.0
2025-11-02,Germany,crisis,32.7,-2.3,65.0
2025-11-02,Germany,negativity,33.1,-3.4,65.4
2025-11-03,Germany,protest,32.7,-3.1,74.4
2025-11-03,Germany,crisis,35.1,-3.5,70.6
2025-11-03,Germany,negativity,31.9,-2.4,78.9
2025-11-04,Germany,protest,32.8,-2.8,68.7
2025-11-04,Germany,crisis,35.8,-3.7,66.1
2025-11-04,Germany,negativity,37.5,-3.2,76.4
2025-11-05,Germany,protest,36.2,-3.9,79.3
2025-11-05,Germany,crisis,40.8,-4.3,85.1
2025-11-05,Germany,negativity,38.4,-4.0,79.5
2025-11-06,Germany,protest,35.5,-3.8,74.7
2025-11-06,Germany,crisis,41.6,-3.9,86.2
2025-11-06,Germany,negativity,36.4,-3.6,80.4
2025-11-07,Germany,protest,33.7,-3.0,69.7
2025-11-07,Germany,crisis,38.9,-4.0,78.5
2025-11-07,Germany,negativity,35.4,-3.3,68.7
2025-11-08,Germany,protest,34.0,-3.7,82.1
2025-11-08,Germany,crisis,35.0,-2.6,74.6
2025-11-08,Germany,negativity,34.9,-2.6,66.3
2025-11-09,Germany,protest,31.5,-2.7,59.0
2025-11-09,Germany,crisis,36.5,-3.3,69.7
2025-11-09,Germany,negativity,33.9,-2.9,68.9
2025-11-10,Germany,protest,35.6,-3.6,74.5
2025-11-10,Germany,crisis,38.3,-4.1,82.3
2025-11-10,Germany,negativity,33.8,-3.1,69.9
2025-11-11,Germany,protest,36.9,-2.9,83.0
2025-11-11,Germany,crisis,40.2,-3.9,75.8
2025-11-11,Germany,negativity,35.0,-2.5,70.4
2025-11-12,Germany,protest,36.8,-3.3,78.9
2025-11-12,Germany,crisis,38.3,-3.1,82.0
2025-11-12,Germany,negativity,40.2,-3.2,75.4
2025-11-13,Germany,protest,35.2,-3.1,74.3
2025-11-13,Germany,crisis,40.6,-4.2,82.8
2025-11-13,Germany,negativity,38.3,-3.0,71.3
2025-11-14,Germany,protest,38.0,-3.7,71.3
2025-11-14,Germany,crisis,41.5,-3.9,90.0
2025-11-14,Germany,negativity,39.7,-3.7,84.3
2025-11-15,Germany,protest,36.5,-3.7,66.3
2025-11-15,Germany,crisis,37.2,-2.8,75.8
2025-11-15,Germany,negativity,37.6,-3.6,68.5
2025-11-16,Germany,protest,32.3,-2.8,72.6
2025-11-16,Germany,crisis,36.0,-3.4,82.3
2025-11-16,Germany,negativity,37.0,-3.8,69.7
2025-11-17,Germany,protest,33.6,-3.1,61.6
2025-11-17,Germany,crisis,38.5,-3.7,71.1
2025-11-17,Germany,negativity,35.9,-2.9,64.4
2025-11-18,Germany,protest,38.1,-3.6,80.2
2025-11-18,Germany,crisis,39.7,-4.0,74.1
2025-11-18,Germany,negativity,39.1,-4.0,78.5
2025-11-19,Germany,protest,37.6,-3.7,86.1
2025-11-19,Germany,crisis,40.3,-3.0,84.4
2025-11-19,Germany,negativity,38.8,-3.6,83.6
2025-11-20,Germany,protest,37.4,-3.4,75.2
2025-11-20,Germany,crisis,40.5,-3.1,86.0
2025-11-20,Germany,negativity,37.8,-3.0,82.4
2025-11-21,Germany,protest,36.9,-3.1,75.2
2025-11-21,Germany,crisis,41.7,-3.9,73.8
2025-11-21,Germany,negativity,40.6,-4.2,81.1
2025-11-22,Germany,protest,35.5,-3.4,71.7
2025-11-22,Germany,crisis,38.5,-3.2,81.6
2025-11-22,Germany,negativity,37.7,-2.9,79.5
2025-11-23,Germany,protest,34.1,-3.7,76.5
2025-11-23,Germany,crisis,39.0,-3.4,88.7
2025-11-23,Germany,negativity,36.5,-3.1,73.9
2025-11-24,Germany,protest,33.3,-3.4,62.9
2025-11-24,Germany,crisis,40.4,-3.6,76.9
2025-11-24,Germany,negativity,35.1,-3.5,64.4
2025-11-25,Germany,protest,34.3,-2.7,82.3
2025-11-25,Germany,crisis,41.7,-3.6,76.0
2025-11-25,Germany,negativity,36.3,-3.6,65.7
2025-11-26,Germany,protest,38.9,-3.6,71.9
2025-11-26,Germany,crisis,40.3,-4.1,87.4
2025-11-26,Germany,negativity,38.2,-3.7,79.7
2025-11-27,Germany,protest,38.1,-3.1,86.1
2025-11-27,Germany,crisis,41.4,-4.3,78.7
2025-11-27,Germany,negativity,41.7,-3.3,75.5
2025-11-28,Germany,protest,35.8,-3.5,79.6
2025-11-28,Germany,crisis,42.5,-3.5,87.2
2025-11-28,Germany,negativity,41.0,-3.8,75.8
2025-11-29,Germany,protest,34.1,-2.6,77.6
2025-11-29,Germany,crisis,42.0,-3.6,87.8
2025-11-29,Germany,negativity,39.2,-3.1,84.5
2025-11-30,Germany,protest,32.9,-3.0,72.7
2025-11-30,Germany,crisis,41.0,-4.4,79.5
2025-11-30,Germany,negativity,35.4,-3.0,80.0
2025-12-01,Germany,protest,34.5,-3.1,78.2
2025-12-01,Germany,crisis,37.5,-4.1,87.6
2025-12-01,Germany,negativity,39.4,-3.4,71.3
2025-12-02,Germany,protest,36.0,-2.7,64.9
2025-12-02,Germany,crisis,42.8,-3.3,91.8
2025-12-02,Germany,negativity,38.3,-4.0,79.1
2025-12-03,Germany,protest,39.4,-3.9,82.5
2025-12-03,Germany,crisis,42.9,-4.2,77.5
2025-12-03,Germany,negativity,39.1,-3.7,87.5
2025-12-04,Germany,protest,40.1,-3.4,90.3
2025-12-04,Germany,crisis,43.2,-3.7,77.6
2025-12-04,Germany,negativity,38.8,-3.0,68.8
2025-12-05,Germany,protest,37.5,-3.2,83.8
2025-12-05,Germany,crisis,40.4,-3.4,71.8
2025-12-05,Germany,negativity,41.5,-3.2,82.1
2025-12-06,Germany,protest,37.6,-3.5,67.6
2025-12-06,Germany,crisis,37.9,-3.1,68.3
2025-12-06,Germany,negativity,39.4,-4.2,82.5
2025-12-07,Germany,protest,37.3,-4.0,68.5
2025-12-07,Germany,crisis,37.8,-3.1,85.1
2025-12-07,Germany,negativity,34.9,-3.2,65.1
2025-12-08,Germany,protest,33.8,-3.2,62.3
2025-12-08,Germany,crisis,37.5,-3.1,83.4
2025-12-08,Germany,negativity,36.3,-3.3,82.4
2025-12-09,Germany,protest,35.0,-2.8,70.6
2025-12-09,Germany,crisis,40.1,-3.0,76.6
2025-12-09,Germany,negativity,37.7,-3.3,86.7
2025-12-10,Germany,protest,39.9,-3.8,83.2
2025-12-10,Germany,crisis,43.5,-4.2,76.8
2025-12-10,Germany,negativity,39.0,-4.2,70.6
2025-12-11,Germany,protest,39.5,-3.2,72.1
2025-12-11,Germany,crisis,41.7,-4.0,80.7
2025-12-11,Germany,negativity,40.2,-3.6,84.5
2025-12-12,Germany,protest,37.8,-2.8,80.8
2025-12-12,Germany,crisis,41.1,-3.4,90.6
2025-12-12,Germany,negativity,38.1,-4.0,74.2
2025-12-13,Germany,protest,36.8,-2.9,81.3
2025-12-13,Germany,crisis,40.5,-3.8,86.3
2025-12-13,Germany,negativity,39.7,-3.6,87.9
2025-12-14,Germany,protest,37.1,-4.0,83.3
2025-12-14,Germany,crisis,38.3,-3.1,82.9
2025-12-14,Germany,negativity,37.3,-2.7,78.6
2025-12-15,Germany,protest,34.4,-2.6,82.0
2025-12-15,Germany,crisis,38.0,-3.7,88.2
2025-12-15,Germany,negativity,39.0,-3.7,86.7
2025-12-16,Germany,protest,38.4,-3.1,88.9
2025-12-16,Germany,crisis,39.8,-3.1,86.1
2025-12-16,Germany,negativity,39.4,-3.1,83.0
2025-12-17,Germany,protest,37.8,-2.9,86.9
2025-12-17,Germany,crisis,41.9,-4.5,85.9
2025-12-17,Germany,negativity,39.9,-3.6,77.0
2025-12-18,Germany,protest,40.6,-4.3,72.0
2025-12-18,Germany,crisis,44.7,-3.4,92.2
2025-12-18,Germany,negativity,39.6,-3.1,85.0
2025-12-19,Germany,protest,38.5,-3.2,89.6
2025-12-19,Germany,crisis,39.7,-3.7,83.8
2025-12-19,Germany,negativity,41.0,-3.4,83.3
2025-12-20,Germany,protest,35.3,-3.3,83.1
2025-12-20,Germany,crisis,39.5,-4.2,79.7
2025-12-20,Germany,negativity,40.0,-3.9,91.8
2025-12-21,Germany,protest,33.6,-2.5,69.0
2025-12-21,Germany,crisis,37.2,-3.5,72.5
2025-12-21,Germany,negativity,37.1,-3.4,70.7
2025-12-22,Germany,protest,36.6,-2.6,71.2
2025-12-22,Germany,crisis,38.9,-3.4,81.3
2025-12-22,Germany,negativity,38.2,-3.0,85.6
2025-12-23,Germany,protest,37.4,-2.8,78.5
2025-12-23,Germany,crisis,38.9,-3.2,72.3
2025-12-23,Germany,negativity,38.1,-3.6,83.7
2025-12-24,Germany,protest,38.0,-2.9,71.6
2025-12-24,Germany,crisis,44.3,-3.5,87.7
2025-12-24,Germany,negativity,38.3,-3.4,88.4
2025-12-25,Germany,protest,37.1,-3.1,72.2
2025-12-25,Germany,crisis,42.8,-3.2,77.9
2025-12-25,Germany,negativity,41.3,-4.2,84.4
2025-12-26,Germany,protest,37.1,-3.6,73.9
2025-12-26,Germany,crisis,41.5,-3.8,92.5
2025-12-26,Germany,negativity,38.1,-2.9,73.8
2025-12-27,Germany,protest,36.3,-3.8,83.1
2025-12-27,Germany,crisis,41.4,-3.1,73.7
2025-12-27,Germany,negativity,36.9,-3.4,70.0
2025-12-28,Germany,protest,34.8,-3.3,80.7
2025-12-28,Germany,crisis,37.0,-3.3,83.7
2025-12-28,Germany,negativity,36.6,-3.1,66.2
2025-12-29,Germany,protest,36.6,-2.9,72.4
2025-12-29,Germany,crisis,38.1,-4.0,86.8
2025-12-29,Germany,negativity,39.1,-3.3,71.4
2025-12-30,Germany,protest,37.4,-3.8,86.4
2025-12-30,Germany,crisis,41.5,-4.4,75.3
2025-12-30,Germany,negativity,38.2,-3.2,74.1
2025-12-31,Germany,protest,40.2,-3.5,92.1
2025-12-31,Germany,crisis,43.1,-4.0,79.2
2025-12-31,Germany,negativity,39.9,-4.0,89.1
2026-01-01,Germany,protest,38.6,-3.8,78.0
2026-01-01,Germany,crisis,44.9,-4.6,99.6
2026-01-01,Germany,negativity,42.1,-4.1,80.8
2026-01-02,Germany,protest,37.1,-2.8,70.4
2026-01-02,Germany,crisis,41.2,-4.3,80.3
2026-01-02,Germany,negativity,40.0,-3.7,79.0
2026-01-03,Germany,protest,37.5,-3.9,83.5
2026-01-03,Germany,crisis,37.5,-2.8,75.2
2026-01-03,Germany,negativity,35.5,-2.6,68.3
2026-01-04,Germany,protest,36.5,-3.9,85.5
2026-01-04,Germany,crisis,36.8,-3.4,85.3
2026-01-04,Germany,negativity,34.4,-3.6,74.8
2026-01-05,Germany,protest,35.2,-3.3,71.8
2026-01-05,Germany,crisis,40.7,-3.5,72.1
2026-01-05,Germany,negativity,35.7,-3.7,73.3
2026-01-06,Germany,protest,37.1,-3.0,76.7
2026-01-06,Germany,crisis,40.7,-4.1,88.0
2026-01-06,Germany,negativity,39.1,-4.2,84.4
2026-01-07,Germany,protest,39.4,-3.8,71.3
2026-01-07,Germany,crisis,41.1,-4.2,78.6
2026-01-07,Germany,negativity,40.0,-3.8,86.4
2026-01-08,Germany,protest,35.5,-3.1,81.5
2026-01-08,Germany,crisis,42.5,-3.3,93.1
2026-01-08,Germany,negativity,39.4,-2.9,72.0
2026-01-09,Germany,protest,34.9,-3.2,64.7
2026-01-09,Germany,crisis,40.5,-3.0,80.8
2026-01-09,Germany,negativity,38.0,-3.6,67.0
2026-01-10,Germany,protest,36.3,-3.4,85.2
2026-01-10,Germany,crisis,36.8,-3.6,67.8
2026-01-10,Germany,negativity,35.4,-2.8,81.7
2026-01-11,Germany,protest,33.0,-2.7,67.6
2026-01-11,Germany,crisis,36.5,-3.1,70.9
2026-01-11,Germany,negativity,36.3,-2.9,72.0
2026-01-12,Germany,protest,36.1,-3.1,80.0
2026-01-12,Germany,crisis,40.4,-4.2,73.7
2026-01-12,Germany,negativity,37.5,-2.8,68.8
2026-01-13,Germany,protest,34.4,-2.5,62.2
2026-01-13,Germany,crisis,39.8,-2.9,89.3
2026-01-13,Germany,negativity,37.2,-3.2,78.3
2026-01-14,Germany,protest,38.6,-3.0,82.9
2026-01-14,Germany,crisis,42.4,-3.2,86.1
2026-01-14,Germany,negativity,39.6,-3.0,76.6
2026-01-15,Germany,protest,36.1,-3.8,75.7
2026-01-15,Germany,crisis,40.5,-3.2,85.4
2026-01-15,Germany,negativity,39.2,-3.2,73.0
2026-01-16,Germany,protest,36.2,-3.1,80.9
2026-01-16,Germany,crisis,38.5,-3.9,83.8
2026-01-16,Germany,negativity,39.3,-4.1,77.8
2026-01-17,Germany,protest,33.6,-3.1,63.8
2026-01-17,Germany,crisis,38.1,-3.8,88.8
2026-01-17,Germany,negativity,35.3,-3.1,83.3
2026-01-18,Germany,protest,32.4,-2.7,79.7
2026-01-18,Germany,crisis,36.1,-3.0,66.3
2026-01-18,Germany,negativity,37.6,-2.8,78.8
2026-01-19,Germany,protest,34.0,-3.5,76.3
2026-01-19,Germany,crisis,36.0,-3.6,76.4
2026-01-19,Germany,negativity,38.1,-3.7,82.6
2026-01-20,Germany,protest,36.3,-3.8,65.6
2026-01-20,Germany,crisis,37.2,-3.2,75.2
2026-01-20,Germany,negativity,35.9,-3.6,63.8
2026-01-21,Germany,protest,38.3,-3.2,75.7
2026-01-21,Germany,crisis,39.8,-4.1,77.9
2026-01-21,Germany,negativity,39.6,-3.0,84.2
2026-01-22,Germany,protest,36.9,-3.9,86.8
2026-01-22,Germany,crisis,42.6,-4.3,88.7
2026-01-22,Germany,negativity,38.6,-3.3,79.0
2026-01-23,Germany,protest,36.3,-3.6,68.9
2026-01-23,Germany,crisis,38.3,-2.9,68.6
2026-01-23,Germany,negativity,36.9,-3.4,82.8
2026-01-24,Germany,protest,32.2,-3.4,66.3
2026-01-24,Germany,crisis,39.8,-3.4,88.0
2026-01-24,Germany,negativity,35.1,-3.0,75.5
2026-01-25,Germany,protest,35.4,-3.3,65.2
2026-01-25,Germany,crisis,36.2,-3.7,79.8
2026-01-25,Germany,negativity,33.0,-3.2,60.1
2026-01-26,Germany,protest,34.7,-2.5,61.9
2026-01-26,Germany,crisis,38.6,-3.4,82.2
2026-01-26,Germany,negativity,37.0,-4.0,85.6
2026-01-27,Germany,protest,37.7,-3.3,73.4
2026-01-27,Germany,crisis,38.8,-3.6,69.1
2026-01-27,Germany,negativity,36.8,-2.7,68.6
2026-01-28,Germany,protest,35.9,-3.6,73.0
2026-01-28,Germany,crisis,38.4,-2.8,85.4
2026-01-28,Germany,negativity,41.1,-4.4,91.0
2026-01-29,Germany,protest,36.6,-2.7,64.8
2026-01-29,Germany,crisis,43.0,-4.4,93.8
2026-01-29,Germany,negativity,38.5,-3.2,70.1
2026-01-30,Germany,protest,37.9,-3.8,75.9
2026-01-30,Germany,crisis,40.9,-4.2,88.9
2026-01-30,Germany,negativity,39.2,-3.9,86.0
2026-01-31,Germany,protest,33.5,-3.5,70.9
2026-01-31,Germany,crisis,37.7,-3.1,87.6
2026-01-31,Germany,negativity,36.1,-3.5,74.8
2026-02-01,Germany,protest,33.0,-2.6,67.9
2026-02-01,Germany,crisis,38.4,-3.8,67.7
2026-02-01,Germany,negativity,35.9,-2.6,70.6
2026-02-02,Germany,protest,35.1,-2.8,73.7
2026-02-02,Germany,crisis,36.8,-3.1,67.0
2026-02-02,Germany,negativity,37.5,-3.1,76.2
2026-02-03,Germany,protest,33.2,-3.4,81.0
2026-02-03,Germany,crisis,41.2,-3.4,77.2
2026-02-03,Germany,negativity,38.7,-3.5,74.2
2026-02-04,Germany,protest,37.0,-4.0,71.1
2026-02-04,Germany,crisis,39.1,-4.0,78.6
2026-02-04,Germany,negativity,39.8,-3.8,87.8
2026-02-05,Germany,protest,36.2,-2.8,69.1
2026-02-05,Germany,crisis,39.0,-4.1,84.9
2026-02-05,Germany,negativity,37.2,-2.7,83.7
2026-02-06,Germany,protest,36.1,-2.7,71.4
2026-02-06,Germany,crisis,38.3,-3.1,87.6
2026-02-06,Germany,negativity,39.4,-2.9,74.9
2026-02-07,Germany,protest,33.5,-2.5,71.3
2026-02-07,Germany,crisis,37.3,-3.1,70.8
2026-02-07,Germany,negativity,37.4,-3.3,76.8
2026-02-08,Germany,protest,33.7,-3.2,63.3
2026-02-08,Germany,crisis,35.5,-2.7,82.4
2026-02-08,Germany,negativity,33.7,-2.5,72.4
2026-02-09,Germany,protest,36.1,-2.9,85.2
2026-02-09,Germany,crisis,38.2,-2.9,88.8
2026-02-09,Germany,negativity,34.6,-2.5,71.0
2026-02-10,Germany,protest,37.0,-4.0,80.4
2026-02-10,Germany,crisis,38.4,-3.1,85.1
2026-02-10,Germany,negativity,38.3,-2.8,78.3
2026-02-11,Germany,protest,37.9,-4.0,71.3
2026-02-11,Germany,crisis,38.6,-3.6,83.0
2026-02-11,Germany,negativity,37.5,-3.3,87.4
2026-02-12,Germany,protest,35.2,-2.7,76.8
2026-02-12,Germany,crisis,41.9,-3.5,79.8
2026-02-12,Germany,negativity,40.8,-3.8,83.7
2026-02-13,Germany,protest,34.4,-3.1,69.5
2026-02-13,Germany,crisis,39.6,-3.0,73.5
2026-02-13,Germany,negativity,39.6,-3.7,74.8
2026-02-14,Germany,protest,31.9,-2.9,72.3
2026-02-14,Germany,crisis,38.9,-3.7,73.2
2026-02-14,Germany,negativity,36.5,-3.7,73.0
2026-02-15,Germany,protest,31.4,-2.2,59.5
2026-02-15,Germany,crisis,39.0,-3.8,81.9
2026-02-15,Germany,negativity,36.1,-2.6,85.0
2026-02-16,Germany,protest,34.6,-2.5,69.1
2026-02-16,Germany,crisis,35.2,-2.8,74.3
2026-02-16,Germany,negativity,32.9,-2.5,66.6
2026-02-17,Germany,protest,36.6,-3.3,86.4
2026-02-17,Germany,crisis,37.3,-3.4,67.0
2026-02-17,Germany,negativity,37.3,-3.1,68.5
2026-02-18,Germany,protest,34.4,-3.5,77.1
2026-02-18,Germany,crisis,40.1,-4.1,81.0
2026-02-18,Germany,negativity,37.5,-3.2,78.2
2026-02-19,Germany,protest,38.6,-3.8,87.6
2026-02-19,Germany,crisis,42.5,-3.7,83.8
2026-02-19,Germany,negativity,37.8,-3.8,69.4
2026-02-20,Germany,protest,34.5,-3.2,75.7
2026-02-20,Germany,crisis,37.6,-4.0,67.5
2026-02-20,Germany,negativity,38.5,-2.9,84.4
2026-02-21,Germany,protest,34.6,-3.6,80.0
2026-02-21,Germany,crisis,38.9,-4.2,73.0
2026-02-21,Germany,negativity,34.9,-2.9,76.9
2026-02-22,Germany,protest,32.2,-3.6,69.0
2026-02-22,Germany,crisis,37.9,-3.3,88.6
2026-02-22,Germany,negativity,32.6,-2.4,60.6
2026-02-23,Germany,protest,31.0,-2.6,59.8
2026-02-23,Germany,crisis,36.4,-3.6,64.9
2026-02-23,Germany,negativity,34.5,-3.4,73.8
2026-02-24,Germany,protest,32.1,-2.3,59.7
2026-02-24,Germany,crisis,38.9,-3.4,77.2
2026-02-24,Germany,negativity,33.3,-2.9,81.2
2026-02-25,Germany,protest,34.4,-3.5,74.5
2026-02-25,Germany,crisis,38.9,-3.2,84.5
2026-02-25,Germany,negativity,38.6,-3.8,74.1
2026-02-26,Germany,protest,32.8,-2.4,64.0
2026-02-26,Germany,crisis,39.2,-3.0,83.9
2026-02-26,Germany,negativity,35.6,-3.4,68.5
2026-02-27,Germany,protest,35.9,-3.6,65.0
2026-02-27,Germany,crisis,36.1,-3.3,64.7
2026-02-27,Germany,negativity,33.5,-2.5,70.6
2026-02-28,Germany,protest,32.8,-3.6,69.6
2026-02-28,Germany,crisis,36.1,-2.6,70.0
2026-02-28,Germany,negativity,34.2,-2.9,77.6
2026-03-01,Germany,protest,32.8,-3.4,61.7
2026-03-01,Germany,crisis,34.8,-2.7,82.2
2026-03-01,Germany,negativity,31.3,-2.5,74.2
2026-03-02,Germany,protest,28.8,-2.2,65.9
2026-03-02,Germany,crisis,34.7,-3.1,76.4
2026-03-02,Germany,negativity,31.2,-2.3,58.4
2026-03-03,Germany,protest,31.4,-3.0,66.7
2026-03-03,Germany,crisis,33.7,-3.4,77.7
2026-03-03,Germany,negativity,32.4,-2.5,74.4
2026-03-04,Germany,protest,33.7,-2.7,78.8
2026-03-04,Germany,crisis,36.1,-2.7,80.6
2026-03-04,Germany,negativity,35.3,-3.4,67.1
2026-03-05,Germany,protest,31.6,-2.3,67.2
2026-03-05,Germany,crisis,35.7,-3.5,78.7
2026-03-05,Germany,negativity,36.3,-3.5,80.0
2026-03-06,Germany,protest,31.7,-2.9,60.7
2026-03-06,Germany,crisis,34.8,-3.4,70.8
2026-03-06,Germany,negativity,34.2,-2.8,72.0
2026-03-07,Germany,protest,32.1,-3.0,73.4
2026-03-07,Germany,crisis,35.3,-3.8,78.1
2026-03-07,Germany,negativity,30.5,-3.1,61.4
2026-03-08,Germany,protest,26.8,-2.3,69.0
2026-03-08,Germany,crisis,32.4,-2.7,70.7
2026-03-08,Germany,negativity,29.2,-3.3,62.6
2026-03-09,Germany,protest,30.2,-3.2,73.3
2026-03-09,Germany,crisis,31.8,-2.7,73.5
2026-03-09,Germany,negativity,32.1,-2.3,71.5
2026-03-10,Germany,protest,29.7,-3.1,59.8
2026-03-10,Germany,crisis,33.2,-3.4,80.6
2026-03-10,Germany,negativity,33.0,-3.3,62.8
2026-03-11,Germany,protest,33.8,-3.1,75.9
2026-03-11,Germany,crisis,36.1,-2.7,77.3
2026-03-11,Germany,negativity,34.5,-3.6,79.2
2026-03-12,Germany,protest,32.3,-2.5,67.3
2026-03-12,Germany,crisis,33.5,-3.4,68.6
2026-03-12,Germany,negativity,33.8,-3.4,60.9
2026-03-13,Germany,protest,32.2,-2.6,64.2
2026-03-13,Germany,crisis,35.7,-3.2,79.7
2026-03-13,Germany,negativity,32.6,-2.6,75.9
2026-03-14,Germany,protest,29.4,-2.0,70.0
2026-03-14,Germany,crisis,33.6,-2.8,69.7
2026-03-14,Germany,negativity,28.2,-2.6,56.8
2026-03-15,Germany,protest,27.9,-2.9,66.5
2026-03-15,Germany,crisis,32.5,-2.5,58.7
2026-03-15,Germany,negativity,28.8,-3.1,59.9
2026-03-16,Germany,protest,25.3,-1.8,61.5
2026-03-16,Germany,crisis,31.3,-2.2,76.2
2026-03-16,Germany,negativity,31.4,-3.5,64.5
2026-03-17,Germany,protest,30.7,-3.0,72.4
2026-03-17,Germany,crisis,29.8,-2.3,63.5
2026-03-17,Germany,negativity,29.5,-2.0,56.8
2026-03-18,Germany,protest,31.1,-2.6,73.8
2026-03-18,Germany,crisis,34.5,-2.9,72.3
2026-03-18,Germany,negativity,32.6,-2.6,73.6
2026-03-19,Germany,protest,32.0,-2.3,69.6
2026-03-19,Germany,crisis,31.7,-2.3,71.2
2026-03-19,Germany,negativity,29.8,-2.5,54.3
2026-03-20,Germany,protest,29.2,-3.2,69.3
2026-03-20,Germany,crisis,33.4,-2.7,63.5
2026-03-20,Germany,negativity,32.2,-3.6,70.1
2026-03-21,Germany,protest,25.3,-2.8,52.7
2026-03-21,Germany,crisis,29.1,-2.5,70.7
2026-03-21,Germany,negativity,28.2,-2.1,69.0
2026-03-22,Germany,protest,26.0,-2.6,59.5
2026-03-22,Germany,crisis,28.7,-2.6,60.2
2026-03-22,Germany,negativity,29.1,-3.2,63.7
2026-03-23,Germany,protest,24.6,-2.2,59.1
2026-03-23,Germany,crisis,30.2,-2.3,54.8
2026-03-23,Germany,negativity,27.0,-2.9,54.8
2026-03-24,Germany,protest,28.5,-2.4,53.7
