score_id,country,date,cluster,subcluster,score_name,score_value
China-2025-05-31-tension-negativity_subscore,China,2025-05-31,tension,na,negativity_subscore,56.2
China-2025-06-01-escalation-internal_dynamics_subscore,China,2025-06-01,escalation,internal,internal_dynamics_subscore,46.333333333333336
China-2025-06-01-escalation-external_dynamics_subscore,China,2025-06-01,escalation,external,external_dynamics_subscore,59.16666666666667
China-2025-06-01-escalation-peak_subscore,China,2025-06-01,escalation,all,peak_subscore,61.2
China-2025-06-01-escalation-intensity_subscore,China,2025-06-01,escalation,all,intensity_subscore,52.75
China-2025-06-01-tension-protest_subscore,China,2025-06-01,tension,na,protest_subscore,49.3
China-2025-06-01-tension-crisis_subscore,China,2025-06-01,tension,na,crisis_subscore,56.9
China-2025-06-01-tension-negativity_subscore,China,2025-06-01,tension,na,negativity_subscore,52.0
China-2025-06-02-escalation-internal_dynamics_subscore,China,2025-06-02,escalation,internal,internal_dynamics_subscore,45.9
China-2025-06-02-escalation-external_dynamics_subscore,China,2025-06-02,escalation,external,external_dynamics_subscore,56.833333333333336
China-2025-06-02-escalation-peak_subscore,China,2025-06-02,escalation,all,peak_subscore,58.6
China-2025-06-02-escalation-intensity_subscore,China,2025-06-02,escalation,all,intensity_subscore,51.36666666666667
China-2025-06-02-tension-protest_subscore,China,2025-06-02,tension,na,protest_subscore,50.0
China-2025-06-02-tension-crisis_subscore,China,2025-06-02,tension,na,crisis_subscore,54.3
China-2025-06-02-tension-negativity_subscore,China,2025-06-02,tension,na,negativity_subscore,54.1
China-2025-06-03-escalation-internal_dynamics_subscore,China,2025-06-03,escalation,internal,internal_dynamics_subscore,48.0
China-2025-06-03-escalation-external_dynamics_subscore,China,2025-06-03,escalation,external,external_dynamics_subscore,59.1
China-2025-06-03-escalation-peak_subscore,China,2025-06-03,escalation,all,peak_subscore,60.5
China-2025-06-03-escalation-intensity_subscore,China,2025-06-03,escalation,all,intensity_subscore,53.55
China-2025-06-03-tension-protest_subscore,China,2025-06-03,tension,na,protest_subscore,51.2
China-2025-06-03-tension-crisis_subscore,China,2025-06-03,tension,na,crisis_subscore,58.2
China-2025-06-03-tension-negativity_subscore,China,2025-06-03,tension,na,negativity_subscore,52.7
China-2025-06-04-escalation-internal_dynamics_subscore,China,2025-06-04,escalation,internal,internal_dynamics_subscore,49.766666666666666
China-2025-06-04-escalation-external_dynamics_subscore,China,2025-06-04,escalation,external,external_dynamics_subscore,58.6
China-2025-06-04-escalation-peak_subscore,China,2025-06-04,escalation,all,peak_subscore,60.4
China-2025-06-04-escalation-intensity_subscore,China,2025-06-04,escalation,all,intensity_subscore,54.18333333333334
China-2025-06-04-tension-protest_subscore,China,2025-06-04,tension,na,protest_subscore,51.3
China-2025-06-04-tension-crisis_subscore,China,2025-06-04,tension,na,crisis_subscore,56.7
China-2025-06-04-tension-negativity_subscore,China,2025-06-04,tension,na,negativity_subscore,56.7
China-2025-06-05-escalation-internal_dynamics_subscore,China,2025-06-05,escalation,internal,internal_dynamics_subscore,48.86666666666667
China-2025-06-05-escalation-external_dynamics_subscore,China,2025-06-05,escalation,external,external_dynamics_subscore,58.6
China-2025-06-05-escalation-peak_subscore,China,2025-06-05,escalation,all,peak_subscore,61.4
China-2025-06-05-escalation-intensity_subscore,China,2025-06-05,escalation,all,intensity_subscore,53.733333333333334
China-2025-06-05-tension-protest_subscore,China,2025-06-05,tension,na,protest_subscore,53.6
China-2025-06-05-tension-crisis_subscore,China,2025-06-05,tension,na,crisis_subscore,60.1
China-2025-06-05-tension-negativity_subscore,China,2025-06-05,tension,na,negativity_subscore,55.0
China-2025-06-06-escalation-internal_dynamics_subscore,China,2025-06-06,escalation,internal,internal_dynamics_subscore,48.6
China-2025-06-06-escalation-external_dynamics_subscore,China,2025-06-06,escalation,external,external_dynamics_subscore,59.9
China-2025-06-06-escalation-peak_subscore,China,2025-06-06,escalation,all,peak_subscore,61.7
China-2025-06-06-escalation-intensity_subscore,China,2025-06-06,escalation,all,intensity_subscore,54.25
China-2025-06-06-tension-protest_subscore,China,2025-06-06,tension,na,protest_subscore,51.9
China-2025-06-06-tension-crisis_subscore,China,2025-06-06,tension,na,crisis_subscore,58.5
China-2025-06-06-tension-negativity_subscore,China,2025-06-06,tension,na,negativity_subscore,53.6
China-2025-06-07-escalation-internal_dynamics_subscore,China,2025-06-07,escalation,internal,internal_dynamics_subscore,45.6
China-2025-06-07-escalation-external_dynamics_subscore,China,2025-06-07,escalation,external,external_dynamics_subscore,60.833333333333336
China-2025-06-07-escalation-peak_subscore,China,2025-06-07,escalation,all,peak_subscore,61.6
China-2025-06-07-escalation-intensity_subscore,China,2025-06-07,escalation,all,intensity_subscore,53.21666666666667
China-2025-06-07-tension-protest_subscore,China,2025-06-07,tension,na,protest_subscore,51.1
China-2025-06-07-tension-crisis_subscore,China,2025-06-07,tension,na,crisis_subscore,53.7
China-2025-06-07-tension-negativity_subscore,China,2025-06-07,tension,na,negativity_subscore,52.2
China-2025-06-08-escalation-internal_dynamics_subscore,China,2025-06-08,escalation,internal,internal_dynamics_subscore,43.46666666666667
China-2025-06-08-escalation-external_dynamics_subscore,China,2025-06-08,escalation,external,external_dynamics_subscore,57.166666666666664
China-2025-06-08-escalation-peak_subscore,China,2025-06-08,escalation,all,peak_subscore,58.8
China-2025-06-08-escalation-intensity_subscore,China,2025-06-08,escalation,all,intensity_subscore,50.31666666666666
China-2025-06-08-tension-protest_subscore,China,2025-06-08,tension,na,protest_subscore,48.2
China-2025-06-08-tension-crisis_subscore,China,2025-06-08,tension,na,crisis_subscore,55.1
China-2025-06-08-tension-negativity_subscore,China,2025-06-08,tension,na,negativity_subscore,52.0
China-2025-06-09-escalation-internal_dynamics_subscore,China,2025-06-09,escalation,internal,internal_dynamics_subscore,44.56666666666666
China-2025-06-09-escalation-external_dynamics_subscore,China,2025-06-09,escalation,external,external_dynamics_subscore,57.03333333333333
China-2025-06-09-escalation-peak_subscore,China,2025-06-09,escalation,all,peak_subscore,59.8
China-2025-06-09-escalation-intensity_subscore,China,2025-06-09,escalation,all,intensity_subscore,50.8
China-2025-06-09-tension-protest_subscore,China,2025-06-09,tension,na,protest_subscore,50.0
China-2025-06-09-tension-crisis_subscore,China,2025-06-09,tension,na,crisis_subscore,52.6
China-2025-06-09-tension-negativity_subscore,China,2025-06-09,tension,na,negativity_subscore,53.6
China-2025-06-10-escalation-internal_dynamics_subscore,China,2025-06-10,escalation,internal,internal_dynamics_subscore,46.6
China-2025-06-10-escalation-external_dynamics_subscore,China,2025-06-10,escalation,external,external_dynamics_subscore,59.56666666666667
China-2025-06-10-escalation-peak_subscore,China,2025-06-10,escalation,all,peak_subscore,61.2
China-2025-06-10-escalation-intensity_subscore,China,2025-06-10,escalation,all,intensity_subscore,53.083333333333336
China-2025-06-10-tension-protest_subscore,China,2025-06-10,tension,na,protest_subscore,47.9
China-2025-06-10-tension-crisis_subscore,China,2025-06-10,tension,na,crisis_subscore,57.0
China-2025-06-10-tension-negativity_subscore,China,2025-06-10,tension,na,negativity_subscore,51.3
China-2025-06-11-escalation-internal_dynamics_subscore,China,2025-06-11,escalation,internal,internal_dynamics_subscore,47.9
China-2025-06-11-escalation-external_dynamics_subscore,China,2025-06-11,escalation,external,external_dynamics_subscore,58.36666666666667
China-2025-06-11-escalation-peak_subscore,China,2025-06-11,escalation,all,peak_subscore,60.1
China-2025-06-11-escalation-intensity_subscore,China,2025-06-11,escalation,all,intensity_subscore,53.13333333333333
China-2025-06-11-tension-protest_subscore,China,2025-06-11,tension,na,protest_subscore,49.4
China-2025-06-11-tension-crisis_subscore,China,2025-06-11,tension,na,crisis_subscore,57.9
China-2025-06-11-tension-negativity_subscore,China,2025-06-11,tension,na,negativity_subscore,51.5
China-2025-06-12-escalation-internal_dynamics_subscore,China,2025-06-12,escalation,internal,internal_dynamics_subscore,48.166666666666664
China-2025-06-12-escalation-external_dynamics_subscore,China,2025-06-12,escalation,external,external_dynamics_subscore,58.43333333333333
China-2025-06-12-escalation-peak_subscore,China,2025-06-12,escalation,all,peak_subscore,61.3
China-2025-06-12-escalation-intensity_subscore,China,2025-06-12,escalation,all,intensity_subscore,53.3
China-2025-06-12-tension-protest_subscore,China,2025-06-12,tension,na,protest_subscore,50.5
China-2025-06-12-tension-crisis_subscore,China,2025-06-12,tension,na,crisis_subscore,56.3
China-2025-06-12-tension-negativity_subscore,China,2025-06-12,tension,na,negativity_subscore,55.6
China-2025-06-13-escalation-internal_dynamics_subscore,China,2025-06-13,escalation,internal,internal_dynamics_subscore,46.266666666666666
China-2025-06-13-escalation-external_dynamics_subscore,China,2025-06-13,escalation,external,external_dynamics_subscore,56.5
China-2025-06-13-escalation-peak_subscore,China,2025-06-13,escalation,all,peak_subscore,57.8
China-2025-06-13-escalation-intensity_subscore,China,2025-06-13,escalation,all,intensity_subscore,51.38333333333333
China-2025-06-13-tension-protest_subscore,China,2025-06-13,tension,na,protest_subscore,50.9
China-2025-06-13-tension-crisis_subscore,China,2025-06-13,tension,na,crisis_subscore,55.2
China-2025-06-13-tension-negativity_subscore,China,2025-06-13,tension,na,negativity_subscore,54.0
China-2025-06-14-escalation-internal_dynamics_subscore,China,2025-06-14,escalation,internal,internal_dynamics_subscore,45.06666666666666
China-2025-06-14-escalation-external_dynamics_subscore,China,2025-06-14,escalation,external,external_dynamics_subscore,57.63333333333333
China-2025-06-14-escalation-peak_subscore,China,2025-06-14,escalation,all,peak_subscore,58.7
China-2025-06-14-escalation-intensity_subscore,China,2025-06-14,escalation,all,intensity_subscore,51.349999999999994
China-2025-06-14-tension-protest_subscore,China,2025-06-14,tension,na,protest_subscore,47.4
China-2025-06-14-tension-crisis_subscore,China,2025-06-14,tension,na,crisis_subscore,53.5
China-2025-06-14-tension-negativity_subscore,China,2025-06-14,tension,na,negativity_subscore,49.1
China-2025-06-15-escalation-internal_dynamics_subscore,China,2025-06-15,escalation,internal,internal_dynamics_subscore,43.1
China-2025-06-15-escalation-external_dynamics_subscore,China,2025-06-15,escalation,external,external_dynamics_subscore,57.56666666666666
China-2025-06-15-escalation-peak_subscore,China,2025-06-15,escalation,all,peak_subscore,58.0
China-2025-06-15-escalation-intensity_subscore,China,2025-06-15,escalation,all,intensity_subscore,50.33333333333333
China-2025-06-15-tension-protest_subscore,China,2025-06-15,tension,na,protest_subscore,45.0
China-2025-06-15-tension-crisis_subscore,China,2025-06-15,tension,na,crisis_subscore,54.1
China-2025-06-15-tension-negativity_subscore,China,2025-06-15,tension,na,negativity_subscore,50.4
China-2025-06-16-escalation-internal_dynamics_subscore,China,2025-06-16,escalation,internal,internal_dynamics_subscore,43.0
China-2025-06-16-escalation-external_dynamics_subscore,China,2025-06-16,escalation,external,external_dynamics_subscore,57.833333333333336
China-2025-06-16-escalation-peak_subscore,China,2025-06-16,escalation,all,peak_subscore,59.5
China-2025-06-16-escalation-intensity_subscore,China,2025-06-16,escalation,all,intensity_subscore,50.41666666666667
China-2025-06-16-tension-protest_subscore,China,2025-06-16,tension,na,protest_subscore,48.9
China-2025-06-16-tension-crisis_subscore,China,2025-06-16,tension,na,crisis_subscore,50.2
China-2025-06-16-tension-negativity_subscore,China,2025-06-16,tension,na,negativity_subscore,51.3
China-2025-06-17-escalation-internal_dynamics_subscore,China,2025-06-17,escalation,internal,internal_dynamics_subscore,43.43333333333333
China-2025-06-17-escalation-external_dynamics_subscore,China,2025-06-17,escalation,external,external_dynamics_subscore,56.93333333333334
China-2025-06-17-escalation-peak_subscore,China,2025-06-17,escalation,all,peak_subscore,59.2
China-2025-06-17-escalation-intensity_subscore,China,2025-06-17,escalation,all,intensity_subscore,50.18333333333334
China-2025-06-17-tension-protest_subscore,China,2025-06-17,tension,na,protest_subscore,50.0
China-2025-06-17-tension-crisis_subscore,China,2025-06-17,tension,na,crisis_subscore,55.0
China-2025-06-17-tension-negativity_subscore,China,2025-06-17,tension,na,negativity_subscore,53.2
China-2025-06-18-escalation-internal_dynamics_subscore,China,2025-06-18,escalation,internal,internal_dynamics_subscore,46.46666666666667
China-2025-06-18-escalation-external_dynamics_subscore,China,2025-06-18,escalation,external,external_dynamics_subscore,56.6
China-2025-06-18-escalation-peak_subscore,China,2025-06-18,escalation,all,peak_subscore,56.8
China-2025-06-18-escalation-intensity_subscore,China,2025-06-18,escalation,all,intensity_subscore,51.53333333333333
China-2025-06-18-tension-protest_subscore,China,2025-06-18,tension,na,protest_subscore,50.3
China-2025-06-18-tension-crisis_subscore,China,2025-06-18,tension,na,crisis_subscore,53.5
China-2025-06-18-tension-negativity_subscore,China,2025-06-18,tension,na,negativity_subscore,51.0
China-2025-06-19-escalation-internal_dynamics_subscore,China,2025-06-19,escalation,internal,internal_dynamics_subscore,46.13333333333333
China-2025-06-19-escalation-external_dynamics_subscore,China,2025-06-19,escalation,external,external_dynamics_subscore,57.86666666666667
China-2025-06-19-escalation-peak_subscore,China,2025-06-19,escalation,all,peak_subscore,60.0
China-2025-06-19-escalation-intensity_subscore,China,2025-06-19,escalation,all,intensity_subscore,52.0
China-2025-06-19-tension-protest_subscore,China,2025-06-19,tension,na,protest_subscore,49.9
China-2025-06-19-tension-crisis_subscore,China,2025-06-19,tension,na,crisis_subscore,54.9
China-2025-06-19-tension-negativity_subscore,China,2025-06-19,tension,na,negativity_subscore,51.5
China-2025-06-20-escalation-internal_dynamics_subscore,China,2025-06-20,escalation,internal,internal_dynamics_subscore,43.86666666666667
China-2025-06-20-escalation-external_dynamics_subscore,China,2025-06-20,escalation,external,external_dynamics_subscore,56.46666666666667
China-2025-06-20-escalation-peak_subscore,China,2025-06-20,escalation,all,peak_subscore,58.0
China-2025-06-20-escalation-intensity_subscore,China,2025-06-20,escalation,all,intensity_subscore,50.16666666666667
China-2025-06-20-tension-protest_subscore,China,2025-06-20,tension,na,protest_subscore,48.2
China-2025-06-20-tension-crisis_subscore,China,2025-06-20,tension,na,crisis_subscore,54.9
