feature_id,country,date,cluster,subcluster,feature_name,feature_value
China-2025-08-08-protest_signal,China,2025-08-08,tension,na,protest_signal,55.4
China-2025-08-08-crisis_discourse_signal,China,2025-08-08,tension,na,crisis_discourse_signal,61.8
China-2025-08-08-negativity_signal,China,2025-08-08,tension,na,negativity_signal,59.9
China-2025-08-09-protest_signal,China,2025-08-09,tension,na,protest_signal,52.3
China-2025-08-09-crisis_discourse_signal,China,2025-08-09,tension,na,crisis_discourse_signal,62.0
China-2025-08-09-negativity_signal,China,2025-08-09,tension,na,negativity_signal,56.7
China-2025-08-10-protest_signal,China,2025-08-10,tension,na,protest_signal,53.0
China-2025-08-10-crisis_discourse_signal,China,2025-08-10,tension,na,crisis_discourse_signal,56.4
China-2025-08-10-negativity_signal,China,2025-08-10,tension,na,negativity_signal,55.1
China-2025-08-11-protest_signal,China,2025-08-11,tension,na,protest_signal,54.0
China-2025-08-11-crisis_discourse_signal,China,2025-08-11,tension,na,crisis_discourse_signal,61.3
China-2025-08-11-negativity_signal,China,2025-08-11,tension,na,negativity_signal,57.4
China-2025-08-12-protest_signal,China,2025-08-12,tension,na,protest_signal,53.7
China-2025-08-12-crisis_discourse_signal,China,2025-08-12,tension,na,crisis_discourse_signal,62.0
China-2025-08-12-negativity_signal,China,2025-08-12,tension,na,negativity_signal,55.7
China-2025-08-13-protest_signal,China,2025-08-13,tension,na,protest_signal,56.6
China-2025-08-13-crisis_discourse_signal,China,2025-08-13,tension,na,crisis_discourse_signal,64.2
China-2025-08-13-negativity_signal,China,2025-08-13,tension,na,negativity_signal,59.5
China-2025-08-14-protest_signal,China,2025-08-14,tension,na,protest_signal,55.2
China-2025-08-14-crisis_discourse_signal,China,2025-08-14,tension,na,crisis_discourse_signal,63.6
China-2025-08-14-negativity_signal,China,2025-08-14,tension,na,negativity_signal,58.0
China-2025-08-15-protest_signal,China,2025-08-15,tension,na,protest_signal,58.1
China-2025-08-15-crisis_discourse_signal,China,2025-08-15,tension,na,crisis_discourse_signal,64.5
China-2025-08-15-negativity_signal,China,2025-08-15,tension,na,negativity_signal,59.2
China-2025-08-16-protest_signal,China,2025-08-16,tension,na,protest_signal,55.4
China-2025-08-16-crisis_discourse_signal,China,2025-08-16,tension,na,crisis_discourse_signal,62.8
China-2025-08-16-negativity_signal,China,2025-08-16,tension,na,negativity_signal,58.4
China-2025-08-17-protest_signal,China,2025-08-17,tension,na,protest_signal,53.3
China-2025-08-17-crisis_discourse_signal,China,2025-08-17,tension,na,crisis_discourse_signal,58.4
China-2025-08-17-negativity_signal,China,2025-08-17,tension,na,negativity_signal,56.0
China-2025-08-18-protest_signal,China,2025-08-18,tension,na,protest_signal,56.2
China-2025-08-18-crisis_discourse_signal,China,2025-08-18,tension,na,crisis_discourse_signal,60.4
China-2025-08-18-negativity_signal,China,2025-08-18,tension,na,negativity_signal,57.2
China-2025-08-19-protest_signal,China,2025-08-19,tension,na,protest_signal,57.8
China-2025-08-19-crisis_discourse_signal,China,2025-08-19,tension,na,crisis_discourse_signal,63.1
China-2025-08-19-negativity_signal,China,2025-08-19,tension,na,negativity_signal,57.5
China-2025-08-20-protest_signal,China,2025-08-20,tension,na,protest_signal,58.9
China-2025-08-20-crisis_discourse_signal,China,2025-08-20,tension,na,crisis_discourse_signal,62.6
China-2025-08-20-negativity_signal,China,2025-08-20,tension,na,negativity_signal,62.4
China-2025-08-21-protest_signal,China,2025-08-21,tension,na,protest_signal,57.2
China-2025-08-21-crisis_discourse_signal,China,2025-08-21,tension,na,crisis_discourse_signal,64.0
China-2025-08-21-negativity_signal,China,2025-08-21,tension,na,negativity_signal,61.7
China-2025-08-22-protest_signal,China,2025-08-22,tension,na,protest_signal,58.5
China-2025-08-22-crisis_discourse_signal,China,2025-08-22,tension,na,crisis_discourse_signal,60.8
China-2025-08-22-negativity_signal,China,2025-08-22,tension,na,negativity_signal,58.2
China-2025-08-23-protest_signal,China,2025-08-23,tension,na,protest_signal,54.3
China-2025-08-23-crisis_discourse_signal,China,2025-08-23,tension,na,crisis_discourse_signal,60.2
China-2025-08-23-negativity_signal,China,2025-08-23,tension,na,negativity_signal,57.5
China-2025-08-24-protest_signal,China,2025-08-24,tension,na,protest_signal,53.3
China-2025-08-24-crisis_discourse_signal,China,2025-08-24,tension,na,crisis_discourse_signal,59.9
China-2025-08-24-negativity_signal,China,2025-08-24,tension,na,negativity_signal,57.4
China-2025-08-25-protest_signal,China,2025-08-25,tension,na,protest_signal,54.7
China-2025-08-25-crisis_discourse_signal,China,2025-08-25,tension,na,crisis_discourse_signal,59.8
China-2025-08-25-negativity_signal,China,2025-08-25,tension,na,negativity_signal,57.1
China-2025-08-26-protest_signal,China,2025-08-26,tension,na,protest_signal,54.5
China-2025-08-26-crisis_discourse_signal,China,2025-08-26,tension,na,crisis_discourse_signal,63.3
China-2025-08-26-negativity_signal,China,2025-08-26,tension,na,negativity_signal,60.5
China-2025-08-27-protest_signal,China,2025-08-27,tension,na,protest_signal,55.4
China-2025-08-27-crisis_discourse_signal,China,2025-08-27,tension,na,crisis_discourse_signal,66.1
China-2025-08-27-negativity_signal,China,2025-08-27,tension,na,negativity_signal,58.3
China-2025-08-28-protest_signal,China,2025-08-28,tension,na,protest_signal,57.4
China-2025-08-28-crisis_discourse_signal,China,2025-08-28,tension,na,crisis_discourse_signal,61.9
China-2025-08-28-negativity_signal,China,2025-08-28,tension,na,negativity_signal,61.6
China-2025-08-29-protest_signal,China,2025-08-29,tension,na,protest_signal,56.9
China-2025-08-29-crisis_discourse_signal,China,2025-08-29,tension,na,crisis_discourse_signal,65.4
China-2025-08-29-negativity_signal,China,2025-08-29,tension,na,negativity_signal,58.2
China-2025-08-30-protest_signal,China,2025-08-30,tension,na,protest_signal,56.4
China-2025-08-30-crisis_discourse_signal,China,2025-08-30,tension,na,crisis_discourse_signal,63.7
China-2025-08-30-negativity_signal,China,2025-08-30,tension,na,negativity_signal,56.6
China-2025-08-31-protest_signal,China,2025-08-31,tension,na,protest_signal,52.2
China-2025-08-31-crisis_discourse_signal,China,2025-08-31,tension,na,crisis_discourse_signal,58.8
China-2025-08-31-negativity_signal,China,2025-08-31,tension,na,negativity_signal,55.4
China-2025-09-01-protest_signal,China,2025-09-01,tension,na,protest_signal,52.5
China-2025-09-01-crisis_discourse_signal,China,2025-09-01,tension,na,crisis_discourse_signal,62.2
China-2025-09-01-negativity_signal,China,2025-09-01,tension,na,negativity_signal,57.9
China-2025-09-02-protest_signal,China,2025-09-02,tension,na,protest_signal,54.8
China-2025-09-02-crisis_discourse_signal,China,2025-09-02,tension,na,crisis_discourse_signal,64.2
China-2025-09-02-negativity_signal,China,2025-09-02,tension,na,negativity_signal,60.3
China-2025-09-03-protest_signal,China,2025-09-03,tension,na,protest_signal,55.5
China-2025-09-03-crisis_discourse_signal,China,2025-09-03,tension,na,crisis_discourse_signal,65.6
China-2025-09-03-negativity_signal,China,2025-09-03,tension,na,negativity_signal,60.7
China-2025-09-04-protest_signal,China,2025-09-04,tension,na,protest_signal,60.3
China-2025-09-04-crisis_discourse_signal,China,2025-09-04,tension,na,crisis_discourse_signal,64.2
China-2025-09-04-negativity_signal,China,2025-09-04,tension,na,negativity_signal,61.2
China-2025-09-05-protest_signal,China,2025-09-05,tension,na,protest_signal,56.7
China-2025-09-05-crisis_discourse_signal,China,2025-09-05,tension,na,crisis_discourse_signal,62.0
China-2025-09-05-negativity_signal,China,2025-09-05,tension,na,negativity_signal,62.4
China-2025-09-06-protest_signal,China,2025-09-06,tension,na,protest_signal,56.3
China-2025-09-06-crisis_discourse_signal,China,2025-09-06,tension,na,crisis_discourse_signal,63.5
China-2025-09-06-negativity_signal,China,2025-09-06,tension,na,negativity_signal,58.3
China-2025-09-07-protest_signal,China,2025-09-07,tension,na,protest_signal,56.2
China-2025-09-07-crisis_discourse_signal,China,2025-09-07,tension,na,crisis_discourse_signal,61.6
China-2025-09-07-negativity_signal,China,2025-09-07,tension,na,negativity_signal,58.1
China-2025-09-08-protest_signal,China,2025-09-08,tension,na,protest_signal,54.3
China-2025-09-08-crisis_discourse_signal,China,2025-09-08,tension,na,crisis_discourse_signal,62.5
China-2025-09-08-negativity_signal,China,2025-09-08,tension,na,negativity_signal,58.5
China-2025-09-09-protest_signal,China,2025-09-09,tension,na,protest_signal,58.1
China-2025-09-09-crisis_discourse_signal,China,2025-09-09,tension,na,crisis_discourse_signal,60.4
China-2025-09-09-negativity_signal,China,2025-09-09,tension,na,negativity_signal,58.1
China-2025-09-10-protest_signal,China,2025-09-10,tension,na,protest_signal,57.2
China-2025-09-10-crisis_discourse_signal,China,2025-09-10,tension,na,crisis_discourse_signal,61.6
China-2025-09-10-negativity_signal,China,2025-09-10,tension,na,negativity_signal,59.2
China-2025-09-11-protest_signal,China,2025-09-11,tension,na,protest_signal,56.2
China-2025-09-11-crisis_discourse_signal,China,2025-09-11,tension,na,crisis_discourse_signal,65.0
China-2025-09-11-negativity_signal,China,2025-09-11,tension,na,negativity_signal,61.1
China-2025-09-12-protest_signal,China,2025-09-12,tension,na,protest_signal,55.2
China-2025-09-12-crisis_discourse_signal,China,2025-09-12,tension,na,crisis_discourse_signal,61.2
China-2025-09-12-negativity_signal,China,2025-09-12,tension,na,negativity_signal,60.7
China-2025-09-13-protest_signal,China,2025-09-13,tension,na,protest_signal,55.7
China-2025-09-13-crisis_discourse_signal,China,2025-09-13,tension,na,crisis_discourse_signal,59.9
China-2025-09-13-negativity_signal,China,2025-09-13,tension,na,negativity_signal,57.8
China-2025-09-14-protest_signal,China,2025-09-14,tension,na,protest_signal,55.2
China-2025-09-14-crisis_discourse_signal,China,2025-09-14,tension,na,crisis_discourse_signal,62.6
China-2025-09-14-negativity_signal,China,2025-09-14,tension,na,negativity_signal,55.2
China-2025-09-15-protest_signal,China,2025-09-15,tension,na,protest_signal,52.6
China-2025-09-15-crisis_discourse_signal,China,2025-09-15,tension,na,crisis_discourse_signal,59.0
China-2025-09-15-negativity_signal,China,2025-09-15,tension,na,negativity_signal,58.9
China-2025-09-16-protest_signal,China,2025-09-16,tension,na,protest_signal,54.0
China-2025-09-16-crisis_discourse_signal,China,2025-09-16,tension,na,crisis_discourse_signal,62.7
China-2025-09-16-negativity_signal,China,2025-09-16,tension,na,negativity_signal,58.1
China-2025-09-17-protest_signal,China,2025-09-17,tension,na,protest_signal,59.9
China-2025-09-17-crisis_discourse_signal,China,2025-09-17,tension,na,crisis_discourse_signal,63.6
China-2025-09-17-negativity_signal,China,2025-09-17,tension,na,negativity_signal,61.0
China-2025-09-18-protest_signal,China,2025-09-18,tension,na,protest_signal,59.5
China-2025-09-18-crisis_discourse_signal,China,2025-09-18,tension,na,crisis_discourse_signal,64.8
China-2025-09-18-negativity_signal,China,2025-09-18,tension,na,negativity_signal,63.2
China-2025-09-19-protest_signal,China,2025-09-19,tension,na,protest_signal,56.6
China-2025-09-19-crisis_discourse_signal,China,2025-09-19,tension,na,crisis_discourse_signal,63.3
China-2025-09-19-negativity_signal,China,2025-09-19,tension,na,negativity_signal,57.8
China-2025-09-20-protest_signal,China,2025-09-20,tension,na,protest_signal,53.9
China-2025-09-20-crisis_discourse_signal,China,2025-09-20,tension,na,crisis_discourse_signal,62.2
China-2025-09-20-negativity_signal,China,2025-09-20,tension,na,negativity_signal,60.1
China-2025-09-21-protest_signal,China,2025-09-21,tension,na,protest_signal,52.5
China-2025-09-21-crisis_discourse_signal,China,2025-09-21,tension,na,crisis_discourse_signal,59.4
China-2025-09-21-negativity_signal,China,2025-09-21,tension,na,negativity_signal,58.8
China-2025-09-22-protest_signal,China,2025-09-22,tension,na,protest_signal,53.5
China-2025-09-22-crisis_discourse_signal,China,2025-09-22,tension,na,crisis_discourse_signal,62.2
China-2025-09-22-negativity_signal,China,2025-09-22,tension,na,negativity_signal,56.6
China-2025-09-23-protest_signal,China,2025-09-23,tension,na,protest_signal,58.5
China-2025-09-23-crisis_discourse_signal,China,2025-09-23,tension,na,crisis_discourse_signal,61.5
China-2025-09-23-negativity_signal,China,2025-09-23,tension,na,negativity_signal,60.7
China-2025-09-24-protest_signal,China,2025-09-24,tension,na,protest_signal,57.0
China-2025-09-24-crisis_discourse_signal,China,2025-09-24,tension,na,crisis_discourse_signal,62.4
China-2025-09-24-negativity_signal,China,2025-09-24,tension,na,negativity_signal,59.9
China-2025-09-25-protest_signal,China,2025-09-25,tension,na,protest_signal,59.5
China-2025-09-25-crisis_discourse_signal,China,2025-09-25,tension,na,crisis_discourse_signal,62.6
China-2025-09-25-negativity_signal,China,2025-09-25,tension,na,negativity_signal,61.2
China-2025-09-26-protest_signal,China,2025-09-26,tension,na,protest_signal,56.9
China-2025-09-26-crisis_discourse_signal,China,2025-09-26,tension,na,crisis_discourse_signal,62.3
China-2025-09-26-negativity_signal,China,2025-09-26,tension,na,negativity_signal,60.6
China-2025-09-27-protest_signal,China,2025-09-27,tension,na,protest_signal,53.9
China-2025-09-27-crisis_discourse_signal,China,2025-09-27,tension,na,crisis_discourse_signal,60.1
China-2025-09-27-negativity_signal,China,2025-09-27,tension,na,negativity_signal,58.3
China-2025-09-28-protest_signal,China,2025-09-28,tension,na,protest_signal,54.6
China-2025-09-28-crisis_discourse_signal,China,2025-09-28,tension,na,crisis_discourse_signal,62.4
China-2025-09-28-negativity_signal,China,2025-09-28,tension,na,negativity_signal,55.3
China-2025-09-29-protest_signal,China,2025-09-29,tension,na,protest_signal,56.3
China-2025-09-29-crisis_discourse_signal,China,2025-09-29,tension,na,crisis_discourse_signal,58.7
China-2025-09-29-negativity_signal,China,2025-09-29,tension,na,negativity_signal,59.7
China-2025-09-30-protest_signal,China,2025-09-30,tension,na,protest_signal,57.1
China-2025-09-30-crisis_discourse_signal,China,2025-09-30,tension,na,crisis_discourse_signal,60.2
China-2025-09-30-negativity_signal,China,2025-09-30,tension,na,negativity_signal,58.9
China-2025-10-01-protest_signal,China,2025-10-01,tension,na,protest_signal,56.9
China-2025-10-01-crisis_discourse_signal,China,2025-10-01,tension,na,crisis_discourse_signal,65.9
China-2025-10-01-negativity_signal,China,2025-10-01,tension,na,negativity_signal,62.5
China-2025-10-02-protest_signal,China,2025-10-02,tension,na,protest_signal,57.5
China-2025-10-02-crisis_discourse_signal,China,2025-10-02,tension,na,crisis_discourse_signal,62.3
China-2025-10-02-negativity_signal,China,2025-10-02,tension,na,negativity_signal,59.2
China-2025-10-03-protest_signal,China,2025-10-03,tension,na,protest_signal,57.5
China-2025-10-03-crisis_discourse_signal,China,2025-10-03,tension,na,crisis_discourse_signal,63.7
China-2025-10-03-negativity_signal,China,2025-10-03,tension,na,negativity_signal,61.7
China-2025-10-04-protest_signal,China,2025-10-04,tension,na,protest_signal,53.2
China-2025-10-04-crisis_discourse_signal,China,2025-10-04,tension,na,crisis_discourse_signal,61.2
China-2025-10-04-negativity_signal,China,2025-10-04,tension,na,negativity_signal,59.2
China-2025-10-05-protest_signal,China,2025-10-05,tension,na,protest_signal,52.9
China-2025-10-05-crisis_discourse_signal,China,2025-10-05,tension,na,crisis_discourse_signal,59.8
China-2025-10-05-negativity_signal,China,2025-10-05,tension,na,negativity_signal,57.0
China-2025-10-06-protest_signal,China,2025-10-06,tension,na,protest_signal,52.3
China-2025-10-06-crisis_discourse_signal,China,2025-10-06,tension,na,crisis_discourse_signal,59.9
China-2025-10-06-negativity_signal,China,2025-10-06,tension,na,negativity_signal,58.9
China-2025-10-07-protest_signal,China,2025-10-07,tension,na,protest_signal,56.2
China-2025-10-07-crisis_discourse_signal,China,2025-10-07,tension,na,crisis_discourse_signal,59.8
China-2025-10-07-negativity_signal,China,2025-10-07,tension,na,negativity_signal,58.5
China-2025-10-08-protest_signal,China,2025-10-08,tension,na,protest_signal,55.5
China-2025-10-08-crisis_discourse_signal,China,2025-10-08,tension,na,crisis_discourse_signal,64.4
China-2025-10-08-negativity_signal,China,2025-10-08,tension,na,negativity_signal,62.3
China-2025-10-09-protest_signal,China,2025-10-09,tension,na,protest_signal,56.1
